industry_category,id,name
觀光事業,2755,揚秦
觀光餐旅,2755,揚秦
觀光事業,2756,聯發國際
觀光餐旅,2756,聯發國際
觀光餐旅,2758,路易莎咖啡
觀光餐旅,2760,巨宇翔
觀光餐旅,2761,橘焱胡同
運動休閒,2762,世界健身-KY
金融保險,2801,彰銀
金融保險,2807,竹商銀
金融保險,2809,京城銀
金融保險,2812,台中銀
金融保險,2816,旺旺保
金融保險,2820,華票
金融保險,2823,中壽
金融保險,2827,中聯
金融保險,2831,中華銀
金融保險,2832,台產
金融保險,2833,台壽保
金融保險,2834,臺企銀
金融保險,2836,高雄銀
金融保險,2837,萬泰銀
金融保險,2838,聯邦銀
建材營造,2841,台開
金融保險,2845,遠東銀
金融保險,2847,大眾銀
金融保險,2849,安泰銀
金融保險,2850,新產
金融保險,2851,中再保
金融保險,2852,第一保
金融保險,2854,寶來證
金融保險,2855,統一證
金融保險,2856,元富證
金融保險,2867,三商壽
金融保險,2880,華南金
金融保險,2881,富邦金
金融保險,2882,國泰金
金融保險,2883,凱基金
金融保險,2884,玉山金
金融保險,2885,元大金
金融保險,2886,兆豐金
金融保險,2887,台新新光金
金融保險,2888,新光金
金融保險,2889,國票金
金融保險,2890,永豐金
金融保險,2891,中信金
金融保險,2892,第一金
金融保險,2897,王道銀行
貿易百貨,2901,欣欣
貿易百貨,2903,遠百
其他,2904,匯僑
貿易百貨,2905,三商
貿易百貨,2906,高林
貿易百貨,2908,特力
貿易百貨,2910,統領
貿易百貨,2911,麗嬰房
貿易百貨,2912,統一超
貿易百貨,2913,農林
貿易百貨,2915,潤泰全
貿易百貨,2916,滿心
居家生活類,2916,滿心
建材營造,2923,鼎固-KY
貿易百貨,2924,宏太-KY
居家生活類,2924,宏太-KY
文化創意業,2926,誠品生活
觀光事業,2928,紅馬-KY
貿易百貨,2929,淘帝-KY
貿易百貨,2936,客思達-KY
貿易百貨,2937,集雅社
居家生活類,2937,集雅社
居家生活,2938,床的世界
貿易百貨,2939,永邑-KY
運動休閒,2940,歐都納
居家生活類,2941,米斯特
居家生活,2942,京站
貿易百貨,2945,三商家購
貿易百貨,2947,振宇五金
居家生活類,2947,振宇五金
居家生活類,2948,寶陞
數位雲端類,2949,欣新網
電子工業,3002,歐格
電腦及週邊設備業,3002,歐格
電子工業,3003,健和興
電子零組件業,3003,健和興
鋼鐵工業,3004,豐達科
電子工業,3005,神基
電腦及週邊設備業,3005,神基
半導體業,3006,晶豪科
電子工業,3006,晶豪科
電子工業,3007,綠點
光電業,3008,大立光
電子工業,3008,大立光
光電業,3009,奇美電
電子工業,3009,奇美電
電子通路業,3010,華立
電子工業,3010,華立
電子零組件業,3011,今皓
電子工業,3011,今皓
電子工業,3013,晟銘電
電腦及週邊設備業,3013,晟銘電
半導體業,3014,聯陽
電子工業,3014,聯陽
電子工業,3015,全漢
電子零組件業,3015,全漢
半導體業,3016,嘉晶
電子工業,3016,嘉晶
電子工業,3017,奇鋐
電腦及週邊設備業,3017,奇鋐
其他電子業,3018,隆銘綠能
電子工業,3018,隆銘綠能
光電業,3019,亞光
電子工業,3019,亞光
電子工業,3020,奇普仕
電子通路業,3020,奇普仕
電子工業,3021,鴻名
電子零組件業,3021,鴻名
電子工業,3022,威強電
電腦及週邊設備業,3022,威強電
電子工業,3023,信邦
電子零組件業,3023,信邦
光電業,3024,憶聲
電子工業,3024,憶聲
通信網路業,3025,星通
電子工業,3025,星通
電子工業,3026,禾伸堂
電子零組件業,3026,禾伸堂
通信網路業,3027,盛達
電子工業,3027,盛達
電子工業,3028,增你強
電子通路業,3028,增你強
資訊服務業,3029,零壹
電子工業,3029,零壹
電子工業,3030,德律
其他電子業,3030,德律
光電業,3031,佰鴻
電子工業,3031,佰鴻
電子工業,3032,偉訓
電子零組件業,3032,偉訓
電子工業,3033,威健
電子通路業,3033,威健
半導體業,3034,聯詠
電子工業,3034,聯詠
電子工業,3035,智原
半導體業,3035,智原
電子通路業,3036,文曄
電子工業,3036,文曄
電子零組件業,3037,欣興
電子工業,3037,欣興
電子工業,3038,全台
光電業,3038,全台
其他,3040,遠見
電子工業,3041,揚智
半導體業,3041,揚智
電子工業,3042,晶技
電子零組件業,3042,晶技
其他電子業,3043,科風
電子工業,3043,科風
電子工業,3044,健鼎
電子零組件業,3044,健鼎
通信網路業,3045,台灣大
電子工業,3045,台灣大
電子工業,3046,建碁
電腦及週邊設備業,3046,建碁
通信網路業,3047,訊舟
電子工業,3047,訊舟
電子通路業,3048,益登
電子工業,3048,益登
光電業,3049,精金
電子工業,3049,精金
光電業,3050,鈺德
電子工業,3050,鈺德
光電業,3051,力特
電子工業,3051,力特
建材營造,3052,夆典
電子工業,3053,鼎營
其他電子業,3053,鼎營
半導體業,3054,立萬利
電子工業,3054,立萬利
食品工業,3054,立萬利
電子工業,3055,蔚華科
電子通路業,3055,蔚華科
建材營造,3056,富華新
電腦及週邊設備業,3057,喬鼎
電子工業,3057,喬鼎
電子零組件業,3058,立德
電子工業,3058,立德
光電業,3059,華晶科
電子工業,3059,華晶科
電子工業,3060,銘異
電腦及週邊設備業,3060,銘異
光電業,3061,璨圓
電子工業,3061,璨圓
通信網路業,3062,建漢
電子工業,3062,建漢
電子工業,3063,飛信
半導體業,3063,飛信
文化創意業,3064,泰偉
光電業,3066,李洲
其他電子類,3067,全域
電腦及週邊設備業,3071,協禧
半導體業,3073,天方能源
綠能環保類,3073,天方能源
電子零組件業,3078,僑威
電子工業,3080,威力盟
光電業,3080,威力盟
通信網路業,3081,聯亞
文化創意業,3083,網龍
電子商務業,3085,新零售
數位雲端類,3085,新零售
文化創意業,3086,華義
電腦及週邊設備業,3088,艾訊
電子零組件業,3089,億杰
電子工業,3090,日電貿
電子零組件業,3090,日電貿
電子工業,3092,鴻碩
電子零組件業,3092,鴻碩
其他電子類,3093,港建*
電子工業,3094,聯傑
半導體業,3094,聯傑
通信網路業,3095,及成
電腦及週邊設備業,3097,拍檔
半導體業,3105,穩懋
電子零組件業,3114,好德
電子零組件業,3115,富榮綱
電子零組件業,3117,年程
生技醫療業,3118,進階
半導體業,3122,笙泉
光電業,3128,昇銳
資訊服務業,3130,一零四
電子工業,3130,一零四
數位雲端,3130,一零四
其他電子類,3131,弘塑
半導體業,3135,凌航
電子工業,3135,凌航
通信網路業,3138,耀登
電子工業,3138,耀登
半導體業,3141,晶宏
電子工業,3142,遠茂
電子零組件業,3144,新揚科
資訊服務業,3147,大綜
光電業,3149,正達
電子工業,3149,正達
創新版股票,3150,鈺寶-創
創新板股票,3150,鈺寶-創
半導體業,3150,鈺寶-創
電子工業,3150,鈺寶-創
通信網路業,3152,璟德
資訊服務業,3158,嘉實
電機機械,3162,精確
通信網路業,3163,波若威
化學生技醫療,3164,景岳
生技醫療業,3164,景岳
電機機械,3167,大量
光電業,3168,眾福科
電子工業,3168,眾福科
半導體業,3169,亞信
貿易百貨,3171,新洲
居家生活類,3171,炎洲流通
生技醫療業,3176,基亞
電機機械,3178,公準
半導體業,3178,公準
生技醫療業,3184,微邦
建材營造,3188,鑫龍騰
半導體業,3189,景碩
電子工業,3189,景碩
電子零組件業,3191,雲嘉南
電子零組件業,3202,樺晟
生技醫療業,3205,佰研
電子零組件業,3206,志豐
電子零組件業,3207,耀勝
電子工業,3209,全科
電子通路業,3209,全科
電腦及週邊設備業,3211,順達
電腦及週邊設備業,3213,茂訊
電子工業,3214,元砷
電子零組件業,3217,優群
生技醫療業,3218,大學光
半導體業,3219,倚強股份
其他電子類,3219,倚強科
通信網路業,3221,台嘉碩
電子通路業,3224,三顧
電機機械,3226,龍鋒
半導體業,3227,原相
半導體業,3228,金麗科
電子零組件業,3229,晟鈦
電子工業,3229,晟鈦
光電業,3230,錦明
電腦及週邊設備業,3231,緯創
電子工業,3231,緯創
電子通路業,3232,昱捷
通信網路業,3234,光環
電子零組件業,3236,千如
觀光事業,3252,海灣
觀光餐旅,3252,海灣
半導體業,3257,虹冠電
電子工業,3257,虹冠電
半導體業,3259,鑫創
半導體業,3260,威剛
半導體業,3264,欣銓
半導體業,3265,台星科
建材營造,3266,昇陽
半導體業,3268,海德威
半導體業,3271,其樂達
電子工業,3271,其樂達
電腦及週邊設備業,3272,東碩
電子零組件業,3276,宇環
其他,3284,太普高
其他電子類,3285,微端
電腦及週邊設備業,3287,廣寰科
電子零組件業,3288,點晶
其他電子類,3289,宜特
電子零組件業,3290,東浦
文化創意業,3293,鈊象
電子零組件業,3294,英濟
電子工業,3296,勝德
電子零組件業,3296,勝德
光電業,3297,杭特
其他電子類,3303,岱稜
電子工業,3305,昇貿
其他電子業,3305,昇貿
通信網路業,3306,鼎天
電子工業,3308,聯德
電子零組件業,3308,聯德
電子零組件業,3310,佳穎
通信網路業,3311,閎暉
電子工業,3311,閎暉
電子工業,3312,弘憶股
電子通路業,3312,弘憶股
電子零組件業,3313,斐成
其他,3313,斐成
電子工業,3315,宣昶
電子通路業,3315,宣昶
半導體業,3317,尼克森
電子工業,3321,同泰
電子零組件業,3321,同泰
電子零組件業,3322,建舜電
電腦及週邊設備業,3323,加百裕
其他電子類,3324,雙鴻
電腦及週邊設備業,3325,旭品
電子零組件業,3332,幸康
電子工業,3338,泰碩
電子零組件業,3338,泰碩
光電業,3339,泰谷
汽車工業,3346,麗清
電腦及週邊設備業,3349,寶德
電子零組件業,3354,律勝
電子工業,3356,奇偶
光電業,3356,奇偶
電子零組件業,3357,臺慶科
電子通路業,3360,尚立
光電業,3362,先進光
通信網路業,3363,上詮
其他電子業,3367,英華達
電子工業,3367,英華達
半導體業,3372,典範
其他電子類,3373,熱映
半導體業,3374,精材
電子工業,3376,新日興
電子零組件業,3376,新日興
電機機械,3379,彬台
通信網路業,3380,明泰
電子工業,3380,明泰
光電業,3383,新世紀
電子工業,3383,新世紀
電子零組件業,3388,崇越電
電子零組件業,3390,旭軟
其他電子類,3402,漢科
光電業,3406,玉晶光
電子工業,3406,玉晶光
半導體業,3413,京鼎
電子工業,3413,京鼎
電子工業,3416,融程電
電腦及週邊設備業,3416,融程電
通信網路業,3419,譁裕
電子工業,3419,譁裕
電機機械,3426,台興
化學工業,3430,奇鈦科
電子工業,3432,台端
電子零組件業,3432,台端
光電業,3434,哲固
光電業,3437,榮創
電子工業,3437,榮創
半導體業,3438,類比科
光電業,3441,聯一光
半導體業,3443,創意
電子工業,3443,創意
電子通路業,3444,利機
通信網路業,3447,展達
電子工業,3447,展達
其他電子業,3450,聯鈞
半導體業,3450,聯鈞
電子工業,3450,聯鈞
光電業,3454,晶睿
電子工業,3454,晶睿
光電業,3455,由田
電子零組件業,3465,進泰電子
其他電子類,3465,進泰電子
通信網路業,3466,德晉
半導體業,3467,台灣精材
通信網路業,3473,智通聯網
電子工業,3474,華亞科
半導體業,3474,華亞科
電腦及週邊設備業,3479,安勤
光電業,3481,群創
電子工業,3481,群創
電腦及週邊設備業,3483,力致
電子零組件業,3484,崧騰
光電業,3485,敘豐
建材營造,3489,森寶
光電業,3490,單井
通信網路業,3491,昇達科
電子零組件業,3492,長盛
電腦及週邊設備業,3494,誠研
電子工業,3494,誠研
其他電子類,3498,陽程
通信網路業,3499,環天科
電子工業,3501,維熹
電子零組件業,3501,維熹
光電業,3504,揚明光
電子工業,3504,揚明光
其他電子類,3508,位速
電子零組件業,3511,矽瑪
電子零組件業,3512,皇龍
建材營造,3512,皇龍
光電業,3514,昱晶
電子工業,3514,昱晶
電子工業,3515,華擎
電腦及週邊設備業,3515,華擎
光電業,3516,亞帝歐
電子工業,3518,柏騰
其他電子業,3518,柏騰
電子工業,3519,綠能
半導體業,3519,綠能
電子零組件業,3520,華盈
電腦及週邊設備業,3521,鴻翊
建材營造,3521,鴻翊
觀光事業,3522,御頂
觀光餐旅,3522,御嵿
光電業,3523,迎輝
電子零組件業,3526,凡甲
半導體業,3527,聚積
電子工業,3528,安馳
電子通路業,3528,安馳
半導體業,3529,力旺
電子工業,3530,晶相光
半導體業,3530,晶相光
光電業,3531,先益
電子工業,3532,台勝科
半導體業,3532,台勝科
電子工業,3533,嘉澤
電子零組件業,3533,嘉澤
半導體業,3534,雷凌
電子工業,3534,雷凌
光電業,3535,晶彩科
電子工業,3535,晶彩科
電子工業,3536,誠創
半導體業,3536,誠創
電子零組件業,3537,堡達
電腦及週邊設備業,3540,曜越
其他電子類,3541,西柏
光電業,3543,州巧
電子工業,3543,州巧
半導體業,3545,敦泰
電子工業,3545,敦泰
文化創意業,3546,宇峻
電子零組件業,3548,兆利
電子工業,3550,聯穎
電子零組件業,3550,聯穎
其他電子類,3551,世禾
綠能環保類,3551,世禾
其他電子類,3552,同致
半導體業,3555,博士旺
半導體業,3556,禾瑞亞
其他,3557,嘉威
居家生活,3557,嘉威
通信網路業,3558,神準
半導體業,3559,全智科
電子工業,3559,全智科
光電業,3561,昇陽光電
電子工業,3561,昇陽光電
光電業,3563,牧德
電子工業,3563,牧德
通信網路業,3564,其陽
半導體業,3567,逸昌
資訊服務業,3570,大塚
光電業,3573,穎台
電子工業,3573,穎台
電子工業,3576,聯合再生
光電業,3576,聯合再生
電腦及週邊設備業,3577,泓格
電子工業,3579,尚志
半導體業,3579,尚志
其他電子類,3580,友威科
半導體業,3581,博磊
半導體業,3583,辛耘
電子工業,3583,辛耘
光電業,3584,介面
電子工業,3584,介面
電子零組件業,3585,聯致
其他電子類,3587,閎康
半導體業,3588,通嘉
電子工業,3588,通嘉
光電業,3591,艾笛森
電子工業,3591,艾笛森
半導體業,3592,瑞鼎
電子工業,3592,瑞鼎
電子工業,3593,力銘
電子零組件業,3593,力銘
電腦及週邊設備業,3594,磐儀
光電業,3595,山太士
通信網路業,3596,智易
電子工業,3596,智易
電子零組件業,3597,映興
電子工業,3598,奕力
半導體業,3598,奕力
光電業,3599,旺能
電子工業,3599,旺能
電子通路業,3603,建祥國際
電子工業,3605,宏致
電子零組件業,3605,宏致
電子工業,3607,谷崧
電子零組件業,3607,谷崧
電子零組件業,3609,三一東林
電腦及週邊設備業,3611,鼎翰
電子工業,3614,誠致
半導體業,3614,誠致
光電業,3615,安可
電機機械,3616,泓辰
其他電子業,3617,碩天
電子工業,3617,碩天
光電業,3622,洋華
電子工業,3622,洋華
光電業,3623,富晶通
電子零組件業,3624,光頡
電腦及週邊設備業,3625,西勝
光電業,3627,華信科
其他電子類,3628,盈正
光電業,3629,地心引力
文化創意業,3629,地心引力
光電業,3630,新鉅科
電子零組件業,3631,晟楠
通信網路業,3632,研勤
光電業,3633,云光
半導體業,3638,F-IML
電子工業,3638,F-IML
其他電子類,3642,駿熠電
電子工業,3645,達邁
電子零組件業,3645,達邁
電子零組件業,3646,艾恩特
電子工業,3652,精聯
電腦及週邊設備業,3652,精聯
電子工業,3653,健策
電子零組件業,3653,健策
光電業,3659,百辰
電子工業,3661,世芯-KY
半導體業,3661,世芯-KY
其他電子類,3663,鑫科
通信網路業,3664,安瑞-KY
電子工業,3665,貿聯-KY
其他電子業,3665,貿聯-KY
光電業,3666,光耀
光電業,3669,圓展
通信網路業,3669,圓展
電子工業,3669,圓展
通信網路業,3672,康聯訊
光電業,3673,TPK-KY
電子工業,3673,TPK-KY
半導體業,3675,德微
光電業,3678,聯享
電子工業,3679,新至陞
電子零組件業,3679,新至陞
半導體業,3680,家登
電子工業,3682,亞太電
通信網路業,3682,亞太電
通信網路業,3684,榮昌
光電業,3685,元創精密
電機機械,3685,元創精密
半導體業,3686,達能
電子工業,3686,達能
文化創意業,3687,歐買尬
電子商務業,3687,歐買尬
數位雲端類,3687,歐買尬
電子零組件業,3689,湧德
光電業,3691,碩禾
電腦及週邊設備業,3693,營邦
通信網路業,3694,海華
電子工業,3694,海華
半導體業,3697,F-晨星
電子工業,3697,F-晨星
光電業,3698,隆達
電子工業,3698,隆達
電子工業,3701,大眾控
電腦及週邊設備業,3701,大眾控
電子工業,3702,大聯大
電子通路業,3702,大聯大
建材營造,3703,欣陸
通信網路業,3704,合勤控
電子工業,3704,合勤控
化學生技醫療,3705,永信
生技醫療業,3705,永信
電子工業,3706,神達
電腦及週邊設備業,3706,神達
半導體業,3707,漢磊
化學工業,3708,上緯投控
化學生技醫療,3708,上緯投控
綠能環保,3708,上緯投控
電腦及週邊設備業,3709,鑫聯大投控
電子零組件業,3710,連展投控
半導體業,3711,日月光投控
電子工業,3711,日月光投控
電子工業,3712,永崴投控
電腦及週邊設備業,3712,永崴投控
光電業,3713,新晶投控
綠能環保類,3713,新晶投控
光電業,3714,富采
電子工業,3714,富采
電子工業,3715,定穎投控
電子零組件業,3715,定穎投控
生技醫療業,3716,中化控股
化學生技醫療,3716,中化控股
汽車工業,3717,聯嘉投控
生技醫療業,4102,永日
化學生技醫療,4104,佳醫
生技醫療業,4104,佳醫
生技醫療業,4105,東洋
化學生技醫療,4106,雃博
生技醫療業,4106,雃博
生技醫療業,4107,邦特
生技醫療業,4108,懷特
化學生技醫療,4108,懷特
生技醫療業,4109,加捷生醫
生技醫療業,4111,濟生
建材營造,4113,聯上
生技醫療業,4114,健喬
生技醫療業,4115,善德生技
生技醫療業,4116,明基醫
生技醫療業,4117,普生
化學生技醫療,4119,旭富
生技醫療業,4119,旭富
生技醫療業,4120,友華
生技醫療業,4121,優盛
生技醫療業,4123,晟德
生技醫療業,4126,太醫
生技醫療業,4127,天良
生技醫療業,4128,中天
生技醫療業,4129,聯合
生技醫療業,4130,健亞
生技醫療業,4131,浩泰
生技醫療業,4132,國鼎
化學生技醫療,4133,亞諾法
生技醫療業,4133,亞諾法
化學生技醫療,4137,麗豐-KY
生技醫療業,4137,麗豐-KY
生技醫療業,4138,曜亞
生技醫療業,4139,馬光-KY
化學生技醫療,4141,龍燈-KY
生技醫療業,4141,龍燈-KY
生技醫療業,4142,國光生
化學生技醫療,4142,國光生
化學生技醫療,4144,康聯-KY
生技醫療業,4144,康聯-KY
生技醫療業,4147,中裕
化學生技醫療,4148,全宇生技-KY
生技醫療業,4148,全宇生技-KY
生技醫療業,4150,優你康
生技醫療業,4152,台微體
生技醫療業,4153,鈺緯
生技醫療業,4154,樂威科-KY
其他,4154,樂威科-KY
化學生技醫療,4155,訊映
生技醫療業,4155,訊映
生技醫療業,4157,太景*-KY
生技醫療業,4160,訊聯基因
生技醫療業,4161,聿新科
生技醫療業,4162,智擎
生技醫療業,4163,鐿鈦
化學生技醫療,4164,承業醫
生技醫療業,4164,承業醫
生技醫療業,4166,友霖
生技醫療業,4167,松瑞藥
生技醫療業,4168,醣聯
生技醫療業,4169,泰宗
生技醫療業,4170,鑫品生醫
農業科技業,4171,瑞基
生技醫療業,4172,因華
生技醫療業,4173,久裕
生技醫療業,4174,浩鼎
生技醫療業,4175,杏一
生技醫療業,4178,永笙-KY
生技醫療業,4183,福永生技
生技醫療業,4186,尖端醫
生技醫療業,4188,安克
化學生技醫療,4190,佐登-KY
生技醫療業,4190,佐登-KY
生技醫療業,4192,杏國
生技醫療業,4194,禾生技
生技醫療業,4195,基米
生技醫療業,4197,暐世
生技醫療業,4198,欣大健康
食品工業,4205,中華食
食品工業,4207,環泰
塑膠工業,4303,信立
塑膠工業,4304,勝昱
塑膠工業,4305,世坤
塑膠工業,4306,炎洲
紡織纖維,4401,東隆興
紡織纖維,4402,郡都開發
紡織纖維,4406,新昕纖
紡織纖維,4413,飛寶企業
紡織纖維,4414,如興
建材營造,4416,三圓
紡織纖維,4417,金洲
紡織纖維,4419,元勝
觀光餐旅,4419,皇家美食
紡織纖維,4420,光明
紡織纖維,4426,利勤
紡織纖維,4429,聚紡
其他,4430,耀億
其他,4431,敏成健康
紡織纖維,4432,銘旺實
紡織纖維,4433,興采
紡織纖維,4438,廣越
紡織纖維,4439,冠星-KY
紡織纖維,4440,宜新實業
紡織纖維,4441,振大環球
紡織纖維,4442,竣邦-KY
電機機械,4502,健信
電機機械,4503,金雨
電機機械,4506,崇友
電機機械,4510,高鋒
電機機械,4513,福裕
電機機械,4523,永彰
電機機械,4526,東台
電機機械,4527,方土霖
電機機械,4528,江興鍛
其他,4529,淳紳
電機機械,4530,宏易
觀光餐旅,4530,宏易
電機機械,4532,瑞智
電機機械,4533,協易機
電機機械,4534,慶騰
電機機械,4535,至興
其他,4536,拓凱
運動休閒,4536,拓凱
光電業,4537,旭東
電機機械,4538,大詠城
電機機械,4540,全球傳動
其他,4541,晟田
電子零組件業,4542,科嶠
電機機械,4543,萬在
電機機械,4544,春日
電子工業,4545,銘鈺
電子零組件業,4545,銘鈺
電機機械,4546,長亨
電機機械,4549,桓達
電機機械,4550,長佳
汽車工業,4551,智伸科
電機機械,4552,力達-KY
電機機械,4553,盛復
其他電子類,4554,橙的
電機機械,4555,氣立
其他,4556,旭然
汽車工業,4557,永新-KY
電機機械,4558,寶緯
運動休閒,4559,久裕興
電機機械,4560,強信-KY
電機機械,4561,健椿
電機機械,4562,穎漢
電機機械,4563,百德
電機機械,4564,元翎
電機機械,4565,宏偉
電機機械,4566,時碩工業
電機機械,4568,科際精密
汽車工業,4569,六方科-KY
電機機械,4570,傑生
電機機械,4571,鈞興-KY
電機機械,4572,駐龍
電機機械,4573,高明鐵
電機機械,4575,銓寶
電機機械,4576,大銀微系統
其他電子類,4577,達航科技
電機機械,4578,總格精密
電機機械,4580,捷流閥業
汽車工業,4581,光隆精密-KY
綠能環保,4582,聚恆
電機機械,4583,台灣精銳
電機機械,4584,君帆
其他電子業,4585,達明
電子工業,4585,達明
電機機械,4587,寶元數控
其他電子業,4588,玖鼎電力
電子工業,4588,玖鼎電力
電機機械,4589,碩陽電機
電機機械,4590,富田
電器電纜,4609,唐鋒
居家生活類,4609,唐鋒
化學工業,4702,中美實
居家生活類,4702,中美實
化學工業,4706,大恭
化學工業,4707,磐亞
化學工業,4711,永純
食品工業,4712,南璋
化學工業,4714,永捷
化學工業,4716,大立
化學工業,4720,德淵
化學生技醫療,4720,德淵
化學工業,4721,美琪瑪
化學生技醫療,4722,國精化
化學工業,4722,國精化
生技醫療業,4724,宣捷幹細胞
化學生技醫療,4725,信昌化
化學工業,4725,信昌化
生技醫療業,4726,永昕
生技醫療業,4728,雙美
光電業,4729,熒茂
生技醫療業,4732,彥臣
化學生技醫療,4733,上緯
化學工業,4733,上緯
生技醫療業,4735,豪展
化學生技醫療,4736,泰博
生技醫療業,4736,泰博
化學生技醫療,4737,華廣
生技醫療業,4737,華廣
化學工業,4738,大同精化
化學工業,4739,康普
化學生技醫療,4739,康普
化學工業,4741,泓瀚
生技醫療業,4743,合一
生技醫療業,4744,皇將
生技醫療業,4745,合富-KY
化學生技醫療,4746,台耀
生技醫療業,4746,台耀
生技醫療業,4747,強生
光電業,4749,新應材
半導體業,4749,新應材
化學工業,4754,國碳科
化學工業,4755,三福化
化學生技醫療,4755,三福化
其他電子類,4760,勤凱
化學工業,4763,材料*-KY
化學生技醫療,4763,材料*-KY
化學生技醫療,4764,雙鍵
化學工業,4764,雙鍵
化學工業,4765,磐采
化學工業,4766,南寶
化學生技醫療,4766,南寶
化學工業,4767,誠泰科技
化學工業,4768,晶呈科技
化學工業,4770,上品
化學生技醫療,4770,上品
化學生技醫療,4771,望隼
生技醫療業,4771,望隼
化學工業,4772,台特化
化學工業,4773,高福
文化創意業,4803,VHQ-KY
觀光事業,4804,大略-KY
觀光餐旅,4804,大略-KY
文化創意業,4806,桂田文創
貿易百貨,4807,日成-KY
通信網路業,4903,聯光通
通信網路業,4904,遠傳
電子工業,4904,遠傳
通信網路業,4905,台聯電
通信網路業,4906,正文
電子工業,4906,正文
建材營造,4907,富宇
通信網路業,4908,前鼎
通信網路業,4909,新復興
生技醫療業,4911,德英
電子零組件業,4912,聯德控股-KY
電子工業,4912,聯德控股-KY
電子工業,4915,致伸
電子零組件業,4915,致伸
電子工業,4916,事欣科
電腦及週邊設備業,4916,事欣科
半導體業,4919,新唐
電子工業,4919,新唐
半導體業,4923,力士
電腦及週邊設備業,4924,欣厚-KY
半導體業,4925,智微
電子工業,4927,泰鼎-KY
電子零組件業,4927,泰鼎-KY
電器電纜,4930,燦星網
電腦及週邊設備業,4931,新盛力
光電業,4933,友輝
光電業,4934,太極
電子工業,4934,太極
光電業,4935,茂林-KY
電子工業,4935,茂林-KY
電子工業,4938,和碩
電腦及週邊設備業,4938,和碩
電子零組件業,4939,亞電
光電業,4942,嘉彰
電子工業,4942,嘉彰
電子工業,4943,康控-KY
電子零組件業,4943,康控-KY
光電業,4944,兆遠
半導體業,4945,陞達科技
文化創意業,4946,辣椒
光電業,4949,有成精密
電子工業,4949,有成精密
其他,4950,金耘國際
鋼鐵工業,4950,金耘國際
半導體業,4951,精拓科
半導體業,4952,凌通
電子工業,4952,凌通
資訊服務業,4953,緯軟
光電業,4956,光鋐
電子工業,4956,光鋐
電子工業,4958,臻鼎-KY
電子零組件業,4958,臻鼎-KY
光電業,4960,誠美材
電子工業,4960,誠美材
半導體業,4961,天鈺
電子工業,4961,天鈺
半導體業,4966,譜瑞-KY
半導體業,4967,十銓
電子工業,4967,十銓
電子工業,4968,立積
半導體業,4968,立積
半導體業,4971,IET-KY
光電業,4972,湯石照明
半導體業,4973,廣穎
電子零組件業,4974,亞泰
光電業,4976,佳凌
電子工業,4976,佳凌
通信網路業,4977,眾達-KY
電子工業,4977,眾達-KY
通信網路業,4979,華星光
電子零組件業,4980,佐臻
電子工業,4984,科納-KY
通信網路業,4984,科納-KY
電腦及週邊設備業,4987,科誠
電子工業,4989,榮科
電子零組件業,4989,榮科
半導體業,4991,環宇-KY
資訊服務業,4994,傳奇
電子工業,4994,傳奇
光電業,4995,晶達
電子工業,4999,鑫禾
電子零組件業,4999,鑫禾
鋼鐵工業,5007,三星
鋼鐵工業,5009,榮剛
鋼鐵工業,5011,久陽
鋼鐵工業,5013,強新
鋼鐵工業,5014,建錩
鋼鐵工業,5015,華祺
鋼鐵工業,5016,松和
橡膠工業,5102,富強
資訊服務業,5201,凱衛
資訊服務業,5202,力新
資訊服務業,5203,訊連
電子工業,5203,訊連
其他電子類,5205,中茂
綠能環保類,5205,中茂
建材營造,5206,坤悅
資訊服務業,5209,新鼎
其他,5209,新鼎
資訊服務業,5210,寶碩
資訊服務業,5211,蒙恬
資訊服務業,5212,凌網
建材營造,5213,亞昕
電子工業,5215,科嘉-KY
電腦及週邊設備業,5215,科嘉-KY
光電業,5220,萬達光電
半導體業,5222,全訊
電子工業,5222,全訊
電腦及週邊設備業,5223,安力-KY
其他電子業,5225,東科-KY
電子工業,5225,東科-KY
電子零組件業,5227,立凱-KY
電子零組件業,5228,鈺鎧
光電業,5230,雷笛克光學
其他電子業,5233,有量
電子工業,5234,達興材料
光電業,5234,達興材料
半導體業,5236,凌陽創新
光電業,5240,建騰
電子工業,5243,乙盛-KY
光電業,5243,乙盛-KY
光電業,5244,弘凱
電子工業,5244,弘凱
光電業,5245,智晶
半導體業,5246,勵威
光電業,5248,景傳
光電業,5251,天鉞電
電子零組件業,5254,欣訊科技
電子工業,5258,虹堡
電腦及週邊設備業,5258,虹堡
光電業,5259,奕智博
電子工業,5259,奕智博
半導體業,5262,立達
文化創意業,5263,智崴
電子工業,5264,鎧勝-KY
電腦及週邊設備業,5264,鎧勝-KY
光電業,5267,龍翩
半導體業,5269,祥碩
電子工業,5269,祥碩
電子零組件業,5271,紘通
半導體業,5272,笙科
半導體業,5274,信驊
其他,5276,達輝-KY
光電業,5277,葳天
電子商務業,5278,尚凡
數位雲端類,5278,尚凡*
半導體業,5280,F-敦泰
電子工業,5280,F-敦泰
光電業,5281,大峽谷-KY
電器電纜,5283,禾聯碩
其他,5284,jpp-KY
半導體業,5285,界霖
電子工業,5285,界霖
電子商務業,5287,數字
數位雲端類,5287,數字
電機機械,5288,豐祥-KY
電腦及週邊設備業,5289,宜鼎
電子零組件業,5291,邑昇
綠能環保,5292,華懋
半導體業,5297,廣化
